ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,AGE,YEARS_EMPLOYED,ASSET_SCORE,DIGITAL_SCORE,EXP_BRACKET,AGE_BIN,INC_BIN
5022193,F,1,1,1,94500,Working,Secondary / secondary special,Married,House / apartment,-19780,-6849,1,0,0,0,Managers,3,54,18.8,2,0,10-20yr,"[53, 58)",50-100K
5022195,F,1,1,1,94500,Working,Secondary / secondary special,Married,House / apartment,-19780,-6849,1,0,0,0,Managers,3,54,18.8,2,0,10-20yr,"[53, 58)",50-100K
5022196,M,1,1,3,135000,Working,Secondary / secondary special,Married,House / apartment,-11945,-735,1,0,0,1,Laborers,5,32,2.0,2,1,<2yr,"[28, 33)",100-150K
5022197,M,1,1,3,135000,Working,Secondary / secondary special,Married,House / apartment,-11945,-735,1,0,0,1,Laborers,5,32,2.0,2,1,<2yr,"[28, 33)",100-150K
5022198,M,1,1,3,135000,Working,Secondary / secondary special,Married,House / apartment,-11945,-735,1,0,0,1,Laborers,5,32,2.0,2,1,<2yr,"[28, 33)",100-150K
5022199,M,1,1,3,135000,Working,Secondary / secondary special,Married,House / apartment,-11945,-735,1,0,0,1,Laborers,5,32,2.0,2,1,<2yr,"[28, 33)",100-150K
5022200,M,1,0,0,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,-19270,-2531,1,1,0,0,Drivers,2,52,6.9,1,1,5-10yr,"[48, 53)",100-150K
5022201,M,1,0,0,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,-19270,-2531,1,1,0,0,Drivers,2,52,6.9,1,1,5-10yr,"[48, 53)",100-150K
5022202,M,1,0,0,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,-19270,-2531,1,1,0,0,Drivers,2,52,6.9,1,1,5-10yr,"[48, 53)",100-150K
5022203,M,0,1,1,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,-14143,-275,1,0,1,0,Drivers,3,38,0.8,1,0,<2yr,"[38, 43)",200-250K
5022204,M,0,1,1,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,-14143,-275,1,0,1,0,Drivers,3,38,0.8,1,0,<2yr,"[38, 43)",200-250K
5022206,M,0,1,1,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,-14143,-275,1,0,1,0,Drivers,3,38,0.8,1,0,<2yr,"[38, 43)",200-250K
5022207,M,0,1,1,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,-14143,-275,1,0,1,0,Drivers,3,38,0.8,1,0,<2yr,"[38, 43)",200-250K
5022208,M,0,1,1,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,-14143,-275,1,0,1,0,Drivers,3,38,0.8,1,0,<2yr,"[38, 43)",200-250K
5022210,M,0,1,1,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,-14143,-275,1,0,1,0,Drivers,3,38,0.8,1,0,<2yr,"[38, 43)",200-250K
5022211,F,0,1,0,315000,Working,Higher education,Separated,With parents,-12188,-3839,1,0,1,1,,1,33,10.5,1,1,10-20yr,"[33, 38)",300-400K
5113158,F,0,1,0,315000,Working,Higher education,Separated,With parents,-12188,-3839,1,0,1,1,,1,33,10.5,1,1,10-20yr,"[33, 38)",300-400K
5022212,M,0,1,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-19161,-3347,1,1,1,0,Security staff,2,52,9.2,1,1,5-10yr,"[48, 53)",150-200K
5022213,M,0,1,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-19161,-3347,1,1,1,0,Security staff,2,52,9.2,1,1,5-10yr,"[48, 53)",150-200K
5022216,M,0,1,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-19161,-3347,1,1,1,0,Security staff,2,52,9.2,1,1,5-10yr,"[48, 53)",150-200K
5022217,M,0,1,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-19161,-3347,1,1,1,0,Security staff,2,52,9.2,1,1,5-10yr,"[48, 53)",150-200K
5022218,M,0,1,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-19161,-3347,1,1,1,0,Security staff,2,52,9.2,1,1,5-10yr,"[48, 53)",150-200K
5022219,F,0,1,0,180000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23594,365243,1,0,0,0,,1,64,0.0,1,0,Unemployed,"[63, 68)",150-200K
5022220,F,0,1,0,180000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23594,365243,1,0,0,0,,1,64,0.0,1,0,Unemployed,"[63, 68)",150-200K
5022221,F,0,1,0,180000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23594,365243,1,0,0,0,,1,64,0.0,1,0,Unemployed,"[63, 68)",150-200K
5022222,F,0,1,0,180000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23594,365243,1,0,0,0,,1,64,0.0,1,0,Unemployed,"[63, 68)",150-200K
5022223,F,0,1,0,180000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23594,365243,1,0,0,0,,1,64,0.0,1,0,Unemployed,"[63, 68)",150-200K
5022224,F,0,1,0,180000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23594,365243,1,0,0,0,,1,64,0.0,1,0,Unemployed,"[63, 68)",150-200K
5022225,F,0,1,0,180000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23594,365243,1,0,0,0,,1,64,0.0,1,0,Unemployed,"[63, 68)",150-200K
5022226,F,0,1,0,180000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23594,365243,1,0,0,0,,1,64,0.0,1,0,Unemployed,"[63, 68)",150-200K
5022227,F,0,1,1,54000,Working,Secondary / secondary special,Married,House / apartment,-15581,-187,1,0,0,0,,3,42,0.5,1,0,<2yr,"[38, 43)",50-100K
5022228,F,0,1,1,54000,Working,Secondary / secondary special,Married,House / apartment,-15581,-187,1,0,0,0,,3,42,0.5,1,0,<2yr,"[38, 43)",50-100K
5022229,F,0,1,1,54000,Working,Secondary / secondary special,Married,House / apartment,-15581,-187,1,0,0,0,,3,42,0.5,1,0,<2yr,"[38, 43)",50-100K
5022230,F,0,1,1,54000,Working,Secondary / secondary special,Married,House / apartment,-15581,-187,1,0,0,0,,3,42,0.5,1,0,<2yr,"[38, 43)",50-100K
5022231,F,0,1,1,54000,Working,Secondary / secondary special,Married,House / apartment,-15581,-187,1,0,0,0,,3,42,0.5,1,0,<2yr,"[38, 43)",50-100K
5022235,F,1,1,1,180000,Commercial associate,Secondary / secondary special,Separated,House / apartment,-14329,-6180,1,0,0,0,Laborers,2,39,16.9,2,0,10-20yr,"[38, 43)",150-200K
5022236,F,1,1,1,180000,Commercial associate,Secondary / secondary special,Separated,House / apartment,-14329,-6180,1,0,0,0,Laborers,2,39,16.9,2,0,10-20yr,"[38, 43)",150-200K
5022237,F,1,1,1,180000,Commercial associate,Secondary / secondary special,Separated,House / apartment,-14329,-6180,1,0,0,0,Laborers,2,39,16.9,2,0,10-20yr,"[38, 43)",150-200K
5022238,F,1,1,1,180000,Commercial associate,Secondary / secondary special,Separated,House / apartment,-14329,-6180,1,0,0,0,Laborers,2,39,16.9,2,0,10-20yr,"[38, 43)",150-200K
5022239,F,1,1,1,180000,Commercial associate,Secondary / secondary special,Separated,House / apartment,-14329,-6180,1,0,0,0,Laborers,2,39,16.9,2,0,10-20yr,"[38, 43)",150-200K
6423323,F,1,1,1,180000,Commercial associate,Secondary / secondary special,Separated,House / apartment,-14329,-6180,1,0,0,0,Laborers,2,39,16.9,2,0,10-20yr,"[38, 43)",150-200K
5022240,F,0,1,0,202500,Working,Secondary / secondary special,Married,House / apartment,-15231,-8375,1,0,0,1,High skill tech staff,2,41,22.9,1,1,20+yr,"[38, 43)",200-250K
5022241,F,0,1,0,202500,Working,Secondary / secondary special,Married,House / apartment,-15231,-8375,1,0,0,1,High skill tech staff,2,41,22.9,1,1,20+yr,"[38, 43)",200-250K
5022243,F,0,1,0,202500,Working,Secondary / secondary special,Married,House / apartment,-15231,-8375,1,0,0,1,High skill tech staff,2,41,22.9,1,1,20+yr,"[38, 43)",200-250K
5022244,F,0,1,0,202500,Working,Secondary / secondary special,Married,House / apartment,-15231,-8375,1,0,0,1,High skill tech staff,2,41,22.9,1,1,20+yr,"[38, 43)",200-250K
5022246,F,0,1,0,202500,Working,Secondary / secondary special,Married,House / apartment,-15231,-8375,1,0,0,1,High skill tech staff,2,41,22.9,1,1,20+yr,"[38, 43)",200-250K
5022247,F,0,1,0,202500,Working,Secondary / secondary special,Married,House / apartment,-15231,-8375,1,0,0,1,High skill tech staff,2,41,22.9,1,1,20+yr,"[38, 43)",200-250K
5022248,F,0,1,0,202500,Working,Secondary / secondary special,Married,House / apartment,-15231,-8375,1,0,0,1,High skill tech staff,2,41,22.9,1,1,20+yr,"[38, 43)",200-250K
5022249,F,0,1,0,202500,Working,Secondary / secondary special,Married,House / apartment,-15231,-8375,1,0,0,1,High skill tech staff,2,41,22.9,1,1,20+yr,"[38, 43)",200-250K
5022250,F,0,1,0,202500,Working,Secondary / secondary special,Married,House / apartment,-15231,-8375,1,0,0,1,High skill tech staff,2,41,22.9,1,1,20+yr,"[38, 43)",200-250K
5022251,F,0,1,0,202500,Working,Secondary / secondary special,Married,House / apartment,-15231,-8375,1,0,0,1,High skill tech staff,2,41,22.9,1,1,20+yr,"[38, 43)",200-250K
5022252,F,0,1,0,202500,Working,Secondary / secondary special,Married,House / apartment,-15231,-8375,1,0,0,1,High skill tech staff,2,41,22.9,1,1,20+yr,"[38, 43)",200-250K
5022253,F,0,1,0,202500,Working,Secondary / secondary special,Married,House / apartment,-15231,-8375,1,0,0,1,High skill tech staff,2,41,22.9,1,1,20+yr,"[38, 43)",200-250K
5022254,F,0,1,0,202500,Working,Secondary / secondary special,Married,House / apartment,-15231,-8375,1,0,0,1,High skill tech staff,2,41,22.9,1,1,20+yr,"[38, 43)",200-250K
5022255,F,0,1,0,202500,Working,Secondary / secondary special,Married,House / apartment,-15231,-8375,1,0,0,1,High skill tech staff,2,41,22.9,1,1,20+yr,"[38, 43)",200-250K
5022256,F,0,1,0,202500,Working,Secondary / secondary special,Married,House / apartment,-15231,-8375,1,0,0,1,High skill tech staff,2,41,22.9,1,1,20+yr,"[38, 43)",200-250K
5113174,F,0,1,0,202500,Working,Secondary / secondary special,Married,House / apartment,-15231,-8375,1,0,0,1,High skill tech staff,2,41,22.9,1,1,20+yr,"[38, 43)",200-250K
5113175,F,0,1,0,202500,Working,Secondary / secondary special,Married,House / apartment,-15231,-8375,1,0,0,1,High skill tech staff,2,41,22.9,1,1,20+yr,"[38, 43)",200-250K
5022261,F,0,1,1,157500,Working,Secondary / secondary special,Married,House / apartment,-15879,-1740,1,0,0,0,,3,43,4.8,1,0,2-5yr,"[43, 48)",150-200K
5022262,F,0,1,1,157500,Working,Secondary / secondary special,Married,House / apartment,-15879,-1740,1,0,0,0,,3,43,4.8,1,0,2-5yr,"[43, 48)",150-200K
5022263,M,1,1,0,131400,Pensioner,Secondary / secondary special,Married,House / apartment,-23646,365243,1,0,0,0,,2,64,0.0,2,0,Unemployed,"[63, 68)",100-150K
5022264,M,1,1,0,131400,Pensioner,Secondary / secondary special,Married,House / apartment,-23646,365243,1,0,0,0,,2,64,0.0,2,0,Unemployed,"[63, 68)",100-150K
5022265,M,1,1,0,131400,Pensioner,Secondary / secondary special,Married,House / apartment,-23646,365243,1,0,0,0,,2,64,0.0,2,0,Unemployed,"[63, 68)",100-150K
5022266,M,1,1,0,131400,Pensioner,Secondary / secondary special,Married,House / apartment,-23646,365243,1,0,0,0,,2,64,0.0,2,0,Unemployed,"[63, 68)",100-150K
5022267,M,1,1,0,131400,Pensioner,Secondary / secondary special,Married,House / apartment,-23646,365243,1,0,0,0,,2,64,0.0,2,0,Unemployed,"[63, 68)",100-150K
5022268,M,1,1,0,131400,Pensioner,Secondary / secondary special,Married,House / apartment,-23646,365243,1,0,0,0,,2,64,0.0,2,0,Unemployed,"[63, 68)",100-150K
5022269,M,1,1,0,131400,Pensioner,Secondary / secondary special,Married,House / apartment,-23646,365243,1,0,0,0,,2,64,0.0,2,0,Unemployed,"[63, 68)",100-150K
5022270,M,1,1,0,131400,Pensioner,Secondary / secondary special,Married,House / apartment,-23646,365243,1,0,0,0,,2,64,0.0,2,0,Unemployed,"[63, 68)",100-150K
5022271,M,1,1,0,131400,Pensioner,Secondary / secondary special,Married,House / apartment,-23646,365243,1,0,0,0,,2,64,0.0,2,0,Unemployed,"[63, 68)",100-150K
5022272,M,1,1,0,131400,Pensioner,Secondary / secondary special,Married,House / apartment,-23646,365243,1,0,0,0,,2,64,0.0,2,0,Unemployed,"[63, 68)",100-150K
5022273,M,1,1,0,131400,Pensioner,Secondary / secondary special,Married,House / apartment,-23646,365243,1,0,0,0,,2,64,0.0,2,0,Unemployed,"[63, 68)",100-150K
5022274,M,1,1,0,131400,Pensioner,Secondary / secondary special,Married,House / apartment,-23646,365243,1,0,0,0,,2,64,0.0,2,0,Unemployed,"[63, 68)",100-150K
5022275,M,1,1,0,131400,Pensioner,Secondary / secondary special,Married,House / apartment,-23646,365243,1,0,0,0,,2,64,0.0,2,0,Unemployed,"[63, 68)",100-150K
5022277,F,0,0,0,166500,Working,Secondary / secondary special,Single / not married,Office apartment,-21127,-14127,1,0,0,0,Core staff,1,57,38.7,0,0,20+yr,"[53, 58)",150-200K
5022278,F,1,1,0,202500,Working,Secondary / secondary special,Married,House / apartment,-17556,-1921,1,0,1,0,Sales staff,2,48,5.3,2,0,5-10yr,"[48, 53)",200-250K
5022280,F,1,1,0,202500,Working,Secondary / secondary special,Married,House / apartment,-17556,-1921,1,0,1,0,Sales staff,2,48,5.3,2,0,5-10yr,"[48, 53)",200-250K
5022281,M,1,0,0,225000,Commercial associate,Higher education,Single / not married,House / apartment,-10787,-279,1,0,0,1,Managers,1,29,0.8,1,1,<2yr,"[28, 33)",200-250K
5022282,M,1,0,0,225000,Commercial associate,Higher education,Single / not married,House / apartment,-10787,-279,1,0,0,1,Managers,1,29,0.8,1,1,<2yr,"[28, 33)",200-250K
5022283,F,0,0,1,157500,Working,Secondary / secondary special,Civil marriage,House / apartment,-15100,-3500,1,0,0,0,Cooking staff,3,41,9.6,0,0,5-10yr,"[38, 43)",150-200K
5022285,F,0,0,1,157500,Working,Secondary / secondary special,Civil marriage,House / apartment,-15100,-3500,1,0,0,0,Cooking staff,3,41,9.6,0,0,5-10yr,"[38, 43)",150-200K
5022288,F,0,0,1,157500,Working,Secondary / secondary special,Civil marriage,House / apartment,-15100,-3500,1,0,0,0,Cooking staff,3,41,9.6,0,0,5-10yr,"[38, 43)",150-200K
5022289,F,0,0,1,157500,Working,Secondary / secondary special,Civil marriage,House / apartment,-15100,-3500,1,0,0,0,Cooking staff,3,41,9.6,0,0,5-10yr,"[38, 43)",150-200K
5022290,F,0,0,1,157500,Working,Secondary / secondary special,Civil marriage,House / apartment,-15100,-3500,1,0,0,0,Cooking staff,3,41,9.6,0,0,5-10yr,"[38, 43)",150-200K
5022291,F,0,0,1,157500,Working,Secondary / secondary special,Civil marriage,House / apartment,-15100,-3500,1,0,0,0,Cooking staff,3,41,9.6,0,0,5-10yr,"[38, 43)",150-200K
5022292,F,0,0,1,157500,Working,Secondary / secondary special,Civil marriage,House / apartment,-15100,-3500,1,0,0,0,Cooking staff,3,41,9.6,0,0,5-10yr,"[38, 43)",150-200K
5022294,F,0,0,1,157500,Working,Secondary / secondary special,Civil marriage,House / apartment,-15100,-3500,1,0,0,0,Cooking staff,3,41,9.6,0,0,5-10yr,"[38, 43)",150-200K
5022295,F,0,0,1,157500,Working,Secondary / secondary special,Civil marriage,House / apartment,-15100,-3500,1,0,0,0,Cooking staff,3,41,9.6,0,0,5-10yr,"[38, 43)",150-200K
5022297,F,0,0,1,157500,Working,Secondary / secondary special,Civil marriage,House / apartment,-15100,-3500,1,0,0,0,Cooking staff,3,41,9.6,0,0,5-10yr,"[38, 43)",150-200K
5022298,F,0,0,1,157500,Working,Secondary / secondary special,Civil marriage,House / apartment,-15100,-3500,1,0,0,0,Cooking staff,3,41,9.6,0,0,5-10yr,"[38, 43)",150-200K
5022299,F,0,0,1,157500,Working,Secondary / secondary special,Civil marriage,House / apartment,-15100,-3500,1,0,0,0,Cooking staff,3,41,9.6,0,0,5-10yr,"[38, 43)",150-200K
6423409,F,0,0,1,157500,Working,Secondary / secondary special,Civil marriage,House / apartment,-15100,-3500,1,0,0,0,Cooking staff,3,41,9.6,0,0,5-10yr,"[38, 43)",150-200K
5022284,M,1,1,0,157500,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-11664,-1466,1,0,0,0,Drivers,1,31,4.0,2,0,2-5yr,"[28, 33)",150-200K
5022302,F,0,1,0,90000,Working,Secondary / secondary special,Separated,House / apartment,-19042,-3319,1,0,0,0,,1,52,9.1,1,0,5-10yr,"[48, 53)",50-100K
5022303,F,0,1,0,90000,Working,Secondary / secondary special,Separated,House / apartment,-19042,-3319,1,0,0,0,,1,52,9.1,1,0,5-10yr,"[48, 53)",50-100K
5022304,F,0,1,0,90000,Working,Secondary / secondary special,Separated,House / apartment,-19042,-3319,1,0,0,0,,1,52,9.1,1,0,5-10yr,"[48, 53)",50-100K
5022305,F,0,1,0,90000,Working,Secondary / secondary special,Separated,House / apartment,-19042,-3319,1,0,0,0,,1,52,9.1,1,0,5-10yr,"[48, 53)",50-100K
5022307,F,0,1,0,90000,Working,Secondary / secondary special,Separated,House / apartment,-19042,-3319,1,0,0,0,,1,52,9.1,1,0,5-10yr,"[48, 53)",50-100K
5022308,F,0,1,0,90000,Working,Secondary / secondary special,Separated,House / apartment,-19042,-3319,1,0,0,0,,1,52,9.1,1,0,5-10yr,"[48, 53)",50-100K
5022311,F,0,1,0,90000,Working,Secondary / secondary special,Separated,House / apartment,-19042,-3319,1,0,0,0,,1,52,9.1,1,0,5-10yr,"[48, 53)",50-100K
6423410,F,0,1,0,90000,Working,Secondary / secondary special,Separated,House / apartment,-19042,-3319,1,0,0,0,,1,52,9.1,1,0,5-10yr,"[48, 53)",50-100K
6423411,F,0,1,0,90000,Working,Secondary / secondary special,Separated,House / apartment,-19042,-3319,1,0,0,0,,1,52,9.1,1,0,5-10yr,"[48, 53)",50-100K
6423412,F,0,1,0,90000,Working,Secondary / secondary special,Separated,House / apartment,-19042,-3319,1,0,0,0,,1,52,9.1,1,0,5-10yr,"[48, 53)",50-100K
5022309,F,1,1,2,189000,Working,Secondary / secondary special,Married,House / apartment,-10815,-2713,1,1,1,0,Sales staff,4,29,7.4,2,1,5-10yr,"[28, 33)",150-200K
5022310,F,1,1,2,189000,Working,Secondary / secondary special,Married,House / apartment,-10815,-2713,1,1,1,0,Sales staff,4,29,7.4,2,1,5-10yr,"[28, 33)",150-200K
5022316,M,1,0,1,270000,Commercial associate,Higher education,Married,House / apartment,-11373,-1371,1,0,0,0,Managers,3,31,3.8,1,0,2-5yr,"[28, 33)",250-300K
5022317,M,1,0,1,270000,Commercial associate,Higher education,Married,House / apartment,-11373,-1371,1,0,0,0,Managers,3,31,3.8,1,0,2-5yr,"[28, 33)",250-300K
5022318,M,1,0,1,270000,Commercial associate,Higher education,Married,House / apartment,-11373,-1371,1,0,0,0,Managers,3,31,3.8,1,0,2-5yr,"[28, 33)",250-300K
5022320,M,1,0,1,270000,Commercial associate,Higher education,Married,House / apartment,-11373,-1371,1,0,0,0,Managers,3,31,3.8,1,0,2-5yr,"[28, 33)",250-300K
5022324,M,1,1,0,256500,Commercial associate,Higher education,Married,House / apartment,-21503,-1674,1,0,0,1,Core staff,2,58,4.6,2,1,2-5yr,"[58, 63)",250-300K
5022325,M,1,1,0,256500,Commercial associate,Higher education,Married,House / apartment,-21503,-1674,1,0,0,1,Core staff,2,58,4.6,2,1,2-5yr,"[58, 63)",250-300K
5022326,M,1,1,0,256500,Commercial associate,Higher education,Married,House / apartment,-21503,-1674,1,0,0,1,Core staff,2,58,4.6,2,1,2-5yr,"[58, 63)",250-300K
5022327,M,1,1,0,256500,Commercial associate,Higher education,Married,House / apartment,-21503,-1674,1,0,0,1,Core staff,2,58,4.6,2,1,2-5yr,"[58, 63)",250-300K
5022328,M,1,1,0,256500,Commercial associate,Higher education,Married,House / apartment,-21503,-1674,1,0,0,1,Core staff,2,58,4.6,2,1,2-5yr,"[58, 63)",250-300K
5022329,M,1,1,0,256500,Commercial associate,Higher education,Married,House / apartment,-21503,-1674,1,0,0,1,Core staff,2,58,4.6,2,1,2-5yr,"[58, 63)",250-300K
5022330,M,1,1,0,256500,Commercial associate,Higher education,Married,House / apartment,-21503,-1674,1,0,0,1,Core staff,2,58,4.6,2,1,2-5yr,"[58, 63)",250-300K
5022332,M,1,1,0,256500,Commercial associate,Higher education,Married,House / apartment,-21503,-1674,1,0,0,1,Core staff,2,58,4.6,2,1,2-5yr,"[58, 63)",250-300K
5022333,M,1,1,0,256500,Commercial associate,Higher education,Married,House / apartment,-21503,-1674,1,0,0,1,Core staff,2,58,4.6,2,1,2-5yr,"[58, 63)",250-300K
5022334,M,1,1,0,256500,Commercial associate,Higher education,Married,House / apartment,-21503,-1674,1,0,0,1,Core staff,2,58,4.6,2,1,2-5yr,"[58, 63)",250-300K
5022335,M,1,1,0,256500,Commercial associate,Higher education,Married,House / apartment,-21503,-1674,1,0,0,1,Core staff,2,58,4.6,2,1,2-5yr,"[58, 63)",250-300K
5022336,M,1,1,0,256500,Commercial associate,Higher education,Married,House / apartment,-21503,-1674,1,0,0,1,Core staff,2,58,4.6,2,1,2-5yr,"[58, 63)",250-300K
5022337,M,1,1,0,256500,Commercial associate,Higher education,Married,House / apartment,-21503,-1674,1,0,0,1,Core staff,2,58,4.6,2,1,2-5yr,"[58, 63)",250-300K
5022338,M,0,1,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,-9655,-156,1,0,0,0,,1,26,0.4,1,0,<2yr,"[23, 28)",100-150K
5022339,M,0,1,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,-9655,-156,1,0,0,0,,1,26,0.4,1,0,<2yr,"[23, 28)",100-150K
5022340,M,0,1,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,-9655,-156,1,0,0,0,,1,26,0.4,1,0,<2yr,"[23, 28)",100-150K
5022341,F,1,1,1,202500,State servant,Higher education,Married,House / apartment,-16200,-3627,1,0,0,0,Core staff,3,44,9.9,2,0,5-10yr,"[43, 48)",200-250K
